feature,classification,valid_or_invalid,reason,provenance,timestamp_derived,day_derived,episode_derived,target_derived,future_derived,within_day_variance,between_day_variance,within_episode_variance,between_episode_variance,max_abs_lr_coefficient
cwe_flag_cnt_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.8684863101292196,0.0770038528544372,0.4995577012630852,0.1053650263421639,0.2172714892092835
cwe_flag_cnt_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.8030981766525245,0.0927341037644962,0.3894503509200621,0.1129858361302263,0.3817502655392838
cwe_flag_cnt_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.6582563890623053,0.06851152378523,0.2386204371769061,0.0457066413239695,0.0139314095244545
cwe_flag_cnt_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
cwe_flag_cnt_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.7550438935690873,0.0990762286790701,0.3254508790960363,0.1075086489515906,0.1213428872123972
ece_flag_cnt_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.3329562532769786,0.2805762918755933,0.1095967311183504,0.7966778181965201,0.0587990515679718
ece_flag_cnt_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.2799944795182089,0.6007293864349607,0.0907499798834149,1.2550025911524008,0.6248025992682819
ece_flag_cnt_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,366.15532161378354,48.35152028694512,67.34510307852918,232.7209103511945,0.6784634639631026
ece_flag_cnt_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
ece_flag_cnt_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.4100893209961599,1.6916868796992903,0.1040045100220826,3.736579382677649,0.3252329964197794
down_up_ratio_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,10.219401808430106,0.6313228190895488,3.5786275476055085,2.043655664886846,0.3422684751455803
down_up_ratio_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,758.7890576866479,6.712156740077191,260.7471748566847,32.76867881412797,1.1937412129787217
down_up_ratio_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,7.674513637262674,0.1044702035982951,4.164390994062692,11.084259529891597,0.2885489856583024
down_up_ratio_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,2.465292580039177,0.0561356903513971,0.8105389007158038,0.012643375048317,0.0046843749044944
down_up_ratio_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,4.663219829113513,0.3834860961720984,2.4358752855614183,2.390214132743605,0.4587979528411325
pkt_size_avg_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,7.135949752844533,3.947372537362421,1.786225905803514,3.223489886924248,0.6781001249499976
pkt_size_avg_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,3.6796344680673374,1.1414840530835184,1.1478334926071911,3.3178456178910367,0.2201783393185644
pkt_size_avg_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,28.69050858043352,2.7311210229143112,5.625218981273876,18.75776165086871,0.2923368824545626
pkt_size_avg_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1.8592725646731625,0.1530901867861704,0.566077466482445,0.1303161565914635,0.0107838663472827
pkt_size_avg_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.7806307293787903,0.2067986941235847,0.6241923130306791,0.7768444785003571,0.2820234338832716
fwd_seg_size_avg_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,25.457462176451088,22.500729133529568,6.737141334225181,8.20976674924995,0.2143530254968667
fwd_seg_size_avg_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,10.13055045242161,7.543870385056101,2.653660504885188,5.6036638641663945,0.0126505047942418
fwd_seg_size_avg_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,101.155219814209,10.975253172610852,28.842766112115772,30.044706630304404,0.4365298295747192
fwd_seg_size_avg_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1.886416641103724,0.1247806617786124,0.5391931437982903,0.1405528030088977,0.0132745022982031
fwd_seg_size_avg_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,10.434815536738498,0.5253773745284807,7.533198751131469,9.835834167247494,0.0141275214199101
bwd_seg_size_avg_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.6111991043985144,0.7840696370867535,0.3152658558037908,1.8787204728275515,0.1948549698090111
bwd_seg_size_avg_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.6585355094663844,0.7090574201611032,0.4117286553423963,1.8032119485008824,0.2920101061692614
bwd_seg_size_avg_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,16.85016615518607,1.32253225293499,3.21282021958529,16.377889646057824,0.4716183677175341
bwd_seg_size_avg_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,2.724398638118396,0.0152061624611799,3.944548627576896,0.0919594137171137,0.0536665828743156
bwd_seg_size_avg_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,2.584855471106207,1.3937362314544195,1.8612994799082736,2.3944403975600217,1.5397994815088163
fwd_byts_b_avg_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
fwd_byts_b_avg_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
fwd_byts_b_avg_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
fwd_byts_b_avg_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
fwd_byts_b_avg_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
fwd_pkts_b_avg_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
fwd_pkts_b_avg_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
fwd_pkts_b_avg_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
fwd_pkts_b_avg_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
fwd_pkts_b_avg_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
fwd_blk_rate_avg_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
fwd_blk_rate_avg_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
fwd_blk_rate_avg_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
fwd_blk_rate_avg_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
fwd_blk_rate_avg_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_byts_b_avg_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_byts_b_avg_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_byts_b_avg_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_byts_b_avg_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_byts_b_avg_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_pkts_b_avg_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_pkts_b_avg_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_pkts_b_avg_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_pkts_b_avg_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_pkts_b_avg_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_blk_rate_avg_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_blk_rate_avg_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_blk_rate_avg_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_blk_rate_avg_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
bwd_blk_rate_avg_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
subflow_fwd_pkts_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,40939359.68770243,9180154.587986425,397626.19569634896,380007101.66468745,0.2605518265505427
subflow_fwd_pkts_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,327321.9517198905,81852.1605729907,2139.440315496857,2928204.941859173,0.3022284865216838
subflow_fwd_pkts_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,19448.03783017059,3823.972979665062,5827.357572473605,186207.7076815616,0.1751851355771918
subflow_fwd_pkts_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.7123631925701277,0.0809725050686167,0.1453316966107572,1.1212165294464127,0.0676761963486287
subflow_fwd_pkts_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1572.7815823165404,369.7900739140611,41.34044381257491,13667.024950264778,0.1969623770087715
subflow_fwd_byts_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,5558045.744232455,1250731.6832288955,54225.58878610813,51620450.56432193,0.2018124892939069
subflow_fwd_byts_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,285586.21690349,64383.10613752137,6296.918338035278,2337068.836158567,0.0709369173035354
subflow_fwd_byts_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,5123.582684164675,1079.4059234869917,1559.4260871511538,49045.56327516438,0.1905488973550796
subflow_fwd_byts_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1.9191939849969968,0.116288746609537,0.6028382038341451,0.2118190627032322,0.0206875219261964
subflow_fwd_byts_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,26153.02943387757,599.9293924815312,4417.50083882288,23072.01697647696,0.1455803039293486
subflow_bwd_pkts_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,9.957463458731793,0.5392656665687154,4.112019570066169,2.2558784213589664,0.1356353429607026
subflow_bwd_pkts_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,6.249751589583075,0.4195523788301127,6.699592787315743,2.6901850946629176,0.6327004228621776
subflow_bwd_pkts_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,3.165016579279801,0.2404090626668569,1.6419422128566663,3.35998144244054,0.1738530747036292
subflow_bwd_pkts_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,4.15851788645485,0.0633335795610931,2.5736930190049203,0.0525827138692564,0.0525055522167053
subflow_bwd_pkts_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,7.447005448903056,0.9947526710859724,12.278986381958555,12.050835524158584,0.0869837133229544
subflow_bwd_byts_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,8.588416860365243,0.3118903363097871,4.45442480691938,0.8712433519820884,0.2328415403814491
subflow_bwd_byts_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,6.828606335559029,0.5534152565065406,8.079413004961822,3.28558203466524,0.238328288860243
subflow_bwd_byts_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,7.231491922367408,0.4219999770107838,4.962470099965633,3.29122524167313,0.8761446652559639
subflow_bwd_byts_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,6.803632751512358,0.0368768793853042,6.315617982901419,0.1129674071034931,0.0463160447969869
subflow_bwd_byts_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,7.525901538390857,1.1170201734665248,13.250479626803624,13.086916333319737,0.4555734287898768
window_size_fwd_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,2.1703010238133005,0.1909130714748153,0.4608395054482058,1.965069915149122,0.3797320142401331
window_size_fwd_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.4327489890883047,0.1865011900429377,0.1412662909389876,0.5150559669234274,1.191190838444395
window_size_fwd_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,567.2337523676564,80.86219606385512,103.935218517286,356.3759627088291,0.1540145608178702
window_size_fwd_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1.9567458884020847,0.0651842165490244,1.1285164732273922,0.0247808537454062,0.0307045093420355
window_size_fwd_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,308.1174285139352,556.5165996177037,71.70064794289928,1829.4487845503304,0.1877381490724191
window_size_bwd_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.7023197461261761,0.3470282667385065,0.2877209415032615,0.328348921840376,0.7839162768202339
window_size_bwd_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.3340613774075324,1.0115097749853017,0.1356709492084273,1.1662743991674926,1.956411043305502
window_size_bwd_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,48.83498029410243,3.536912769936167,24.60606151430165,1.6627712736717457,0.7618552042508463
window_size_bwd_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,72681.4612997232,436.5662285857103,39737.53799044724,301.75821926776496,0.0390828917468313
window_size_bwd_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,9.344280387686371,255.79806013624685,5.663357962797129,435.66987078085134,0.3841367602607599
fwd_act_data_pkts_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,341200902.8386235,76537148.26485364,3313748.0042381696,3167314092.328582,0.2595661749273953
fwd_act_data_pkts_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,64664482.40418757,16224711.496981176,414620.3797132396,579276366.1759212,0.2979018354678629
fwd_act_data_pkts_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,165901.26168266052,31877.024994582745,49441.39775465855,1585812.7138980743,0.1566433074276442
fwd_act_data_pkts_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1.8865055222432656,0.2217825509137478,0.4491207443777388,12.395361116377952,0.1331255329916784
fwd_act_data_pkts_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,513554.804100083,126529.83560924495,709.6701525795894,4587004.086225598,0.1598245120141125
fwd_seg_size_min_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1.1783806015568408,0.3249311250617613,0.4093934663611276,4.788344930846695,1.0358920242170746
fwd_seg_size_min_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,5.322396792949804,0.570088392853924,1.9132795068516495,9.501863105168187,0.4037398344270113
fwd_seg_size_min_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,34.57891297105082,3.5269426624677145,6.435202260949185,22.41380471604896,0.256126193916594
fwd_seg_size_min_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1.0696724349954527,0.9934599639133188,0.7858322657261333,2.0765160863955057,0.1506766225123873
fwd_seg_size_min_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.5801742306620161,0.2610682487474208,0.3495780845100174,1.3870184285723428,0.1209531379390496
active_mean_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,10.113869304443678,5.710506242955341,2.8993395548054868,17.713379387646178,0.1663577030698331
active_mean_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.435072913400939,0.3585618673211225,0.2357946738232887,0.2355071679501797,0.3446755903853087
active_mean_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.4950238362274469,0.3962809422024772,0.2982135747291035,0.3400550044747371,0.654337473941635
active_mean_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.8142539454526806,0.0116415319605568,0.1739170529857037,0.0020507482682683,0.0046526508207898
active_mean_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.3882704219774602,0.6696433330138059,0.3635337044178597,0.5101469033728192,0.034371422435595
active_std_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,29.50368990764964,0.8511375529723132,5.69155658692795,20.588888723488928,0.4398083348218541
active_std_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.4296204627320334,0.3909838900535045,0.2217393222261247,0.2599154683664131,0.1211269594769836
active_std_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.4702904867924225,0.29528878834808,0.4200563396066509,0.4360255586806826,0.6250267382523821
active_std_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.5885964912280702,0.0010326254232071,0.1038699690402477,7.289120634403353e-05,0.0212040355365073
active_std_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.1158236247180595,0.2710520502120671,0.1427959862614131,0.2004696989032377,0.245742596140126
active_max_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,10.011834519615965,3.15979763804022,2.335042397960774,16.074057913392966,0.2528096354095707
active_max_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.2716537843271322,0.3050945127925381,0.1407599627791985,0.2180563913643451,0.4616492149127948
active_max_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.4054042383987968,0.2824141597323331,0.2641820080952034,0.3885719741330224,0.7251106260029735
active_max_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.6760680387292509,0.0048424830360007,0.1312660901410312,0.0008414609912225,0.0100653070915435
active_max_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0812641299574934,0.3005020346513912,0.0813769561243416,0.2063771894729486,0.1921050542465036
active_min_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,14.688416835251068,14.181456235640448,5.587701712669977,24.018494296352184,0.0396017441723862
active_min_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.9958730528811678,0.4073065905230151,0.5612736926551986,0.3080491434342162,0.3487932041748599
active_min_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.741919221495286,0.4122188528694177,0.417915345985857,0.3257008001435205,0.1699312983482838
active_min_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1.1784461519823417,0.0300416527225305,0.2860673642883674,0.0052412551475382,0.0050549577677758
active_min_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,5.004426034848745,3.2771689577910204,4.99237836860736,3.142860681188792,0.1729849863774427
idle_mean_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.7714601769673562,0.4763038765289302,0.2897997917275137,0.5146013331316424,0.1342159227464156
idle_mean_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.271155212902177,0.310242339050608,0.1070630397375355,0.1621574407815181,0.2044852656730356
idle_mean_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.2137999739796956,0.5682993249709336,0.1381058965847617,0.3250166115491799,0.0239437269610631
idle_mean_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1.8232977974921636,0.1588962058898962,0.5467467565568283,0.0266008809705071,0.0201770830653077
idle_mean_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.3082523603627482,0.4917308037310539,0.2668004392804796,0.7209878073848435,0.0933458369080287
